[2024-11-25T17:22:33.158+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: drift_detection_dag.detect_file manual__2024-11-25T17:22:22.961217+00:00 [queued]>
[2024-11-25T17:22:33.194+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: drift_detection_dag.detect_file manual__2024-11-25T17:22:22.961217+00:00 [queued]>
[2024-11-25T17:22:33.196+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 1
[2024-11-25T17:55:35.286+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T17:56:35.347+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T17:57:35.407+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T17:58:35.464+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T17:59:35.522+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:00:35.579+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:01:35.641+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:02:35.696+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:03:35.753+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:04:35.811+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:05:35.868+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:06:35.880+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:07:35.934+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:08:35.991+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:09:36.049+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:10:36.105+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:11:36.153+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:12:36.213+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:13:36.270+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:14:36.327+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:15:36.386+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:16:36.444+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:17:36.488+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:18:36.551+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:19:36.609+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:20:36.667+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:21:36.725+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:22:36.730+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:23:36.791+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:24:36.850+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:25:36.907+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:26:36.965+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:27:37.023+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:28:37.087+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:29:37.139+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:30:37.197+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:31:37.255+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:32:37.313+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:33:37.373+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:34:37.429+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:35:37.487+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:36:37.545+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:37:37.606+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:38:37.660+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:39:37.719+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:40:37.775+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:41:37.833+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:42:37.901+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:43:37.959+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:44:38.016+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:45:38.074+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:46:38.132+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:47:38.175+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:48:38.226+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:49:38.288+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:50:38.344+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:51:38.383+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:52:38.441+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:53:38.499+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:54:38.557+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:55:38.605+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:56:38.636+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:57:38.692+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:58:38.713+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T18:59:38.770+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:00:38.837+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:01:38.899+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:02:38.953+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:03:39.012+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:04:39.070+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:05:39.128+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:06:39.178+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:07:39.235+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:08:39.293+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:09:39.325+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:10:39.379+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:11:39.436+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:12:39.441+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:13:39.494+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:14:39.552+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:15:39.609+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:16:39.671+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:17:39.726+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:18:39.784+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:19:39.842+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:20:39.901+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:21:39.959+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:22:40.017+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:23:40.078+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:24:40.132+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:25:40.200+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:26:40.259+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:27:40.317+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:28:40.375+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:29:40.438+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:30:40.496+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:31:40.549+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:32:40.587+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:33:40.640+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:34:40.697+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:35:40.749+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:36:40.810+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:37:40.869+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:38:40.908+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:39:40.965+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:40:41.022+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:41:41.050+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:42:41.111+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:43:41.166+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:44:41.215+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:45:41.232+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:46:41.294+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:47:41.352+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:48:41.409+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:49:41.465+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:50:41.522+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:51:41.581+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:52:41.639+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:53:41.700+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:54:41.755+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:55:41.812+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:56:41.871+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:57:41.928+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:58:41.988+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T19:59:42.044+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:00:42.046+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:01:42.100+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:02:42.156+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:03:42.217+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:04:42.243+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:05:42.304+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:06:42.359+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:07:42.417+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:08:42.475+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:09:42.533+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:10:42.591+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:11:42.649+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:12:42.709+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:13:42.764+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:14:42.786+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:15:42.840+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:16:42.898+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:17:42.956+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:38:23.828+0000] {python.py:72} INFO - Poking callable: <function _detect_file at 0x7fc389860ca0>
[2024-11-25T20:39:23.459+0000] {local_task_job_runner.py:294} WARNING - State of this instance has been externally set to failed. Terminating instance.
[2024-11-25T20:39:23.566+0000] {process_utils.py:131} INFO - Sending 15 to group 177. PIDs of all processes in the group: [177]
[2024-11-25T20:39:23.568+0000] {process_utils.py:86} INFO - Sending the signal 15 to group 177
[2024-11-25T20:39:23.573+0000] {taskinstance.py:1632} ERROR - Received SIGTERM. Terminating subprocesses.
[2024-11-25T20:39:24.104+0000] {process_utils.py:79} INFO - Process psutil.Process(pid=177, status='terminated', exitcode=0, started='17:22:33') (177) terminated with exit code 0
